tree_dbh,status,health,spc_common,latitude,longitude
18,Alive,Good,orange,40.83966225,-73.94618024
7,Alive,Poor,orange,40.78111123,-73.95357673
13,Alive,Fair,orange,40.78115028,-73.95367087
7,Alive,Fair,orange,40.80933699,-73.94805161
9,Alive,Good,orange,40.80877075,-73.94847703
19,Alive,Fair,orange,40.84013253,-73.94581345
8,Alive,Good,orange,40.80858506,-73.94861579
11,Alive,Poor,orange,40.76193057,-73.96216365
9,Alive,Good,orange,40.7618478,-73.96222634
4,Alive,Poor,orange,40.77385604,-73.98787623
2,Alive,Fair,orange,40.72589116,-73.98352857
22,Alive,Good,orange,40.83914296,-73.94644263
10,Alive,Fair,orange,40.77704394,-73.94781887
17,Alive,Fair,orange,40.8389215,-73.94656252
19,Alive,Good,orange,40.83832337,-73.94706411
19,Alive,Good,orange,40.83820098,-73.94721241
15,Alive,Good,orange,40.83932192,-73.94636216
20,Alive,Fair,orange,40.83900398,-73.94651322
5,Alive,Poor,orange,40.76293935,-73.99141054
10,Alive,Fair,orange,40.7981631,-73.95057562
15,Alive,Good,orange,40.83883952,-73.94661151
15,Alive,Good,orange,40.83826076,-73.94713997
20,Alive,Good,orange,40.83812363,-73.94730614
21,Alive,Good,orange,40.83907231,-73.94647439
10,Alive,Good,orange,40.76183987,-73.96207515
2,Alive,Fair,orange,40.75002536,-73.98420692
9,Alive,Good,orange,40.76180022,-73.96210393
3,Alive,Good,orange,40.74999641,-73.98413807
8,Alive,Fair,orange,40.80471711,-73.95217028
11,Alive,Good,orange,40.76188312,-73.96204375
7,Alive,Fair,orange,40.79841828,-73.96117404
4,Alive,Good,orange,40.75428351,-73.96531647
11,Alive,Fair,orange,40.74058776,-73.97970938
6,Alive,Good,orange,40.75365445,-73.96646791
10,Alive,Good,orange,40.80673059,-73.95752483
9,Alive,Poor,orange,40.72760656,-73.97770813
3,Alive,Good,forevergreen,40.82653665,-73.94875838
2,Alive,Good,forevergreen,40.82657879,-73.94885818
4,Alive,Good,orange,40.76570031,-73.96464725
14,Alive,Good,orange,40.7637783,-73.95584871
11,Alive,Good,orange,40.76371785,-73.95589292
10,Alive,Good,orange,40.76385506,-73.95579257
3,Alive,Fair,orange,40.77634667,-73.94959937
11,Alive,Good,orange,40.77629804,-73.94963439
21,Alive,Good,orange,40.73206978,-74.00644809
15,Alive,Fair,orange,40.73195504,-74.00646895
5,Alive,Fair,orange,40.77649204,-73.94872292
12,Alive,Good,orange,40.74887147,-73.98340889
5,Alive,Fair,orange,40.77653779,-73.9488324
12,Alive,Good,orange,40.74883713,-73.98332746
10,Alive,Good,orange,40.74880678,-73.98325549
11,Alive,Good,orange,40.74877909,-73.98318984
24,Alive,Good,orange,40.73289097,-74.00631614
16,Alive,Good,orange,40.73694163,-74.00326168
13,Alive,Good,orange,40.73692466,-74.00337975
17,Alive,Good,orange,40.7371249,-74.00198701
11,Alive,Fair,hotpink,40.85089212,-73.93428341
7,Alive,Good,hotpink,40.86515538,-73.92520035
5,Alive,Good,hotpink,40.86523175,-73.92499317
0,Alive,Good,dullyellow,40.82251669,-73.94445669
16,Alive,Good,springwhite,40.73341013,-74.0037849
4,Alive,Poor,springwhite,40.73286219,-74.00193175
3,Alive,Poor,springwhite,40.82036544,-73.95377009
2,Alive,Fair,springwhite,40.82028861,-73.95358821
10,Alive,Poor,springwhite,40.72561403,-74.00924548
2,Alive,Fair,springwhite,40.73164841,-74.00446006
2,Alive,Good,springwhite,40.7774516,-73.98089718
2,Alive,Good,birch,40.71970291,-73.98177767
2,Alive,Good,birch,40.71977455,-73.98174111
3,Alive,Good,birch,40.71135367,-73.98667621
3,Alive,Fair,birch,40.8047535,-73.95285139
4,Alive,Good,birch,40.73537215,-74.00323599
6,Alive,Poor,birch,40.82590061,-73.94945358
2,Alive,Good,birch,40.85009144,-73.93020629
4,Alive,Good,birch,40.80444255,-73.9528335
10,Alive,Good,birch,40.73544201,-74.00325518
5,Alive,Good,birch,40.80461366,-73.95284335
4,Alive,Good,birch,40.80454236,-73.95283924
4,Alive,Good,birch,40.72368523,-73.98363674
3,Alive,Good,birch,40.80300686,-73.94616481
3,Alive,Good,birch,40.82731573,-73.94620776
4,Alive,Good,birch,40.74236506,-74.0042231
5,Alive,Fair,birch,40.74247967,-74.00411021
4,Alive,Fair,birch,40.80291769,-73.94595398
3,Alive,Good,birch,40.72752573,-74.00718348
2,Alive,Poor,birch,40.8508664,-73.93178474
4,Alive,Good,red,40.76548656,-73.98414324
2,Alive,Good,orange,40.72619775,-73.9833079
8,Alive,Fair,yellow,40.77581405,-73.94490923
6,Alive,Good,red,40.76700284,-73.9932806
6,Alive,Good,red,40.76707764,-73.99345762
10,Alive,Good,red,40.72639033,-73.99723419
11,Alive,Fair,red,40.7550146,-73.96255272
11,Alive,Good,red,40.75530977,-73.96233724
8,Alive,Good,red,40.76704284,-73.99337526
6,Alive,Good,red,40.72853013,-74.00405604
13,Alive,Good,red,40.75516339,-73.9624441
2,Alive,Good,red,40.71155763,-73.99206566
15,Alive,Good,red,40.75494837,-73.96260107
13,Alive,Good,red,40.72675732,-73.99692375
12,Alive,Good,red,40.78134635,-73.98196272
4,Alive,Poor,red,40.72860931,-74.00321134
6,Alive,Good,red,40.71607745,-73.99202119
13,Alive,Good,red,40.75508227,-73.96250332
12,Alive,Good,red,40.78676793,-73.95112238
2,Alive,Good,red,40.71123402,-73.99201338
8,Alive,Fair,red,40.72608289,-73.99749426
3,Alive,Good,red,40.72425104,-73.98658947
2,Alive,Good,red,40.71111323,-73.9919708
14,Alive,Good,red,40.75524354,-73.96238559
6,Alive,Good,red,40.7444161,-74.00298521
3,Alive,Good,red,40.81757175,-73.93913865
10,Alive,Good,red,40.78173398,-73.97577183
11,Alive,Fair,red,40.78184177,-73.97569325
8,Alive,Good,red,40.71399838,-73.9839475
9,Alive,Poor,red,40.72659483,-73.9970612
9,Alive,Good,red,40.75537409,-73.96229029
2,Alive,Good,red,40.71118101,-73.99199516
4,Alive,Good,red,40.81945817,-73.93807624
14,Alive,Good,red,40.71403355,-73.98361231
3,Alive,Good,red,40.71410457,-73.98268463
17,Alive,Good,red,40.7816802,-73.97581104
4,Alive,Good,red,40.81379079,-73.9450184
16,Alive,Good,red,40.81360014,-73.94515735
12,Alive,Good,red,40.71401476,-73.98379134
7,Alive,Good,red,40.75989283,-73.96279796
7,Alive,Good,red,40.75377524,-73.96966115
11,Alive,Good,red,40.71402482,-73.98369557
4,Alive,Good,red,40.75399757,-73.97018868
8,Alive,Good,red,40.71411436,-73.98259136
7,Alive,Good,red,40.75382447,-73.96977796
4,Alive,Fair,red,40.83553793,-73.94079552
3,Alive,Good,red,40.71350479,-73.98796186
11,Alive,Good,red,40.79891086,-73.97333874
8,Alive,Good,red,40.7134831,-73.98822872
4,Alive,Good,red,40.80307807,-73.96360603
25,Alive,Good,red,40.80462051,-73.96252055
24,Alive,Good,red,40.80380184,-73.96311752
25,Alive,Good,red,40.80351742,-73.96328568
5,Alive,Good,red,40.80340138,-73.96340952
13,Alive,Good,red,40.80382233,-73.96306335
11,Alive,Good,red,40.80413363,-73.96287558
19,Alive,Good,red,40.80396893,-73.96299568
35,Alive,Good,red,40.80453297,-73.96254516
14,Alive,Good,red,40.80406833,-73.9629232
14,Alive,Good,red,40.84070502,-73.93531649
7,Alive,Good,red,40.80333031,-73.96346134
2,Alive,Good,red,40.83683137,-73.93676892
21,Alive,Good,red,40.80391659,-73.96303384
12,Alive,Good,red,40.83575716,-73.93725699
4,Alive,Fair,red,40.72857855,-74.00316238
11,Alive,Good,red,40.78682028,-73.95124688
16,Alive,Good,red,40.80458162,-73.96254891
18,Alive,Good,red,40.80400158,-73.96297187
10,Alive,Good,red,40.83397662,-73.93820504
21,Alive,Good,red,40.83201719,-73.94001381
35,Alive,Good,red,40.80468518,-73.96243417
2,Alive,Good,red,40.8369834,-73.93670121
11,Alive,Good,red,40.83155975,-73.94026905
6,Alive,Good,red,40.84832837,-73.93733202
27,Alive,Good,red,40.80345083,-73.96337346
28,Alive,Good,red,40.80359617,-73.96322826
2,Alive,Fair,red,40.76571255,-73.98661406
32,Alive,Good,red,40.8036778,-73.96316873
29,Alive,Good,red,40.80320196,-73.9635157
32,Alive,Good,red,40.80375559,-73.96311201
11,Alive,Good,red,40.83187325,-73.94011766
3,Alive,Poor,red,40.76577998,-73.98677416
2,Alive,Fair,red,40.76574607,-73.98669363
4,Alive,Good,red,40.84806358,-73.93669095
24,Alive,Good,red,40.80403754,-73.96061788
8,Alive,Good,red,40.80142949,-73.97080072
6,Alive,Good,red,40.80160564,-73.97067506
22,Alive,Good,red,40.80410073,-73.96076672
19,Alive,Good,red,40.80452486,-73.96176567
25,Alive,Good,red,40.80468149,-73.96213461
14,Alive,Good,red,40.80437492,-73.96141251
4,Alive,Good,red,40.81924763,-73.9375776
19,Alive,Good,red,40.80413635,-73.96085059
5,Alive,Good,red,40.86550426,-73.93283532
6,Alive,Good,red,40.8013238,-73.97087611
14,Alive,Good,red,40.80474388,-73.96228156
22,Alive,Good,red,40.80458912,-73.96191703
21,Alive,Good,red,40.71102607,-73.98045497
8,Alive,Good,red,40.81938724,-73.93790823
4,Alive,Good,red,40.81928603,-73.93766855
22,Alive,Good,red,40.71110153,-73.98046381
18,Alive,Good,red,40.71162043,-73.98052462
14,Alive,Good,red,40.71171611,-73.98053583
5,Alive,Good,red,40.76011676,-73.96698765
21,Alive,Good,red,40.71131532,-73.98048886
12,Alive,Good,red,40.77636404,-73.95240238
5,Alive,Good,red,40.83477663,-73.93872015
22,Alive,Good,red,40.86636095,-73.93233007
24,Alive,Good,red,40.71145366,-73.98050507
14,Alive,Good,red,40.71179211,-73.98054474
28,Alive,Good,red,40.86597153,-73.93255625
2,Alive,Good,red,40.71917696,-73.97591295
11,Alive,Good,red,40.71206933,-73.98057722
21,Alive,Good,red,40.71153294,-73.98051436
1,Alive,Good,red,40.71913763,-73.97572139
2,Alive,Good,red,40.71177942,-73.99209786
2,Alive,Good,red,40.71192921,-73.99211953
11,Alive,Good,red,40.71191295,-73.9805589
2,Alive,Good,red,40.71207271,-73.9921403
11,Alive,Good,red,40.71199278,-73.98056825
28,Alive,Good,red,40.80326021,-73.96351246
318,Alive,Good,red,40.85087931,-73.94306676
8,Alive,Fair,red,40.75375254,-73.96989063
6,Alive,Good,red,40.73979663,-73.98765289
11,Alive,Good,red,40.77110432,-73.95766658
12,Alive,Good,red,40.77106702,-73.9575782
16,Alive,Good,red,40.86409153,-73.9334605
11,Alive,Fair,red,40.73165235,-73.99760718
16,Alive,Good,red,40.73209377,-73.99850553
19,Alive,Good,red,40.73195065,-73.99821426
14,Alive,Fair,red,40.7318321,-73.997973
19,Alive,Good,red,40.73172324,-73.99775145
16,Alive,Good,red,40.72329052,-73.98458249
12,Alive,Good,red,40.73099497,-73.99626938
12,Alive,Good,red,40.72337323,-73.9847788
22,Alive,Good,red,40.73198639,-73.998287
16,Alive,Good,red,40.72343546,-73.98492651
6,Alive,Good,red,40.72313974,-73.98422459
12,Alive,Good,red,40.73205773,-73.99843218
22,Alive,Good,red,40.73095625,-73.99619057
18,Alive,Good,red,40.73081089,-73.99589477
16,Alive,Good,red,40.80131754,-73.9614739
8,Alive,Good,red,40.80136557,-73.96143893
10,Alive,Good,red,40.80146308,-73.96136795
10,Alive,Good,red,40.80141409,-73.96140362
16,Alive,Good,red,40.73117533,-73.9966364
6,Alive,Good,red,40.75288761,-74.00751466
7,Alive,Good,red,40.75341233,-74.00732585
6,Alive,Good,red,40.75331385,-74.00736129
12,Alive,Good,red,40.80230346,-73.96399966
3,Alive,Good,red,40.80564617,-73.94473483
11,Alive,Fair,red,40.80146381,-73.96203605
3,Alive,Good,red,40.79285935,-73.95193
10,Alive,Good,red,40.80149935,-73.96211915
2,Alive,Good,red,40.80543935,-73.94488603
9,Alive,Fair,red,40.7585286,-74.00381391
10,Alive,Good,red,40.75818836,-74.00411583
10,Alive,Good,red,40.75801502,-74.00424656
2,Alive,Good,red,40.72942928,-73.97508777
15,Alive,Good,red,40.76663186,-73.95743269
3,Alive,Good,red,40.72949846,-73.97503603
3,Alive,Good,red,40.79281936,-73.9518353
10,Alive,Good,red,40.75871028,-74.00368816
10,Alive,Good,red,40.75865053,-74.00372952
10,Alive,Good,red,40.75812407,-74.00416432
7,Alive,Good,red,40.75806645,-74.00420777
11,Alive,Good,red,40.75846194,-74.0038433
4,Alive,Good,red,40.77501322,-73.98440871
11,Alive,Good,red,40.75812175,-74.00408756
10,Alive,Good,red,40.75818747,-74.00404097
11,Alive,Good,red,40.75894394,-74.00352644
9,Alive,Good,red,40.75824352,-74.00400123
11,Alive,Good,red,40.77048282,-73.9945806
12,Alive,Good,red,40.7588837,-74.00356813
9,Alive,Good,red,40.75876809,-74.00364815
8,Alive,Good,red,40.75823955,-74.00407723
9,Alive,Good,red,40.75795624,-74.00428835
8,Alive,Good,red,40.75762838,-74.00443729
7,Alive,Good,red,40.82746655,-73.94515657
2,Alive,Good,red,40.75552148,-73.99722509
11,Alive,Good,red,40.78421698,-73.95647468
9,Alive,Good,red,40.75806956,-74.00412455
8,Alive,Good,red,40.760419,-74.00246296
9,Alive,Good,red,40.75882249,-74.00361049
10,Alive,Good,red,40.76044718,-74.00244196
9,Alive,Good,red,40.75801786,-74.0041612
8,Alive,Good,red,40.7603335,-74.00252667
7,Alive,Good,red,40.76035929,-74.00250745
9,Alive,Good,red,40.75828431,-74.00404347
9,Alive,Good,red,40.75769169,-74.00439242
4,Alive,Good,red,40.82751267,-73.94526586
9,Alive,Good,red,40.75972772,-74.00295728
10,Alive,Good,red,40.759976,-74.00278096
7,Alive,Good,red,40.75671503,-74.00511283
5,Alive,Good,red,40.7277108,-74.01083173
9,Alive,Good,red,40.75984606,-74.00287324
9,Alive,Good,red,40.75954524,-74.0030583
10,Alive,Good,red,40.75936718,-74.0031853
6,Alive,Fair,red,40.760387,-74.0024868
9,Alive,Good,red,40.75978907,-74.00291371
7,Alive,Good,red,40.7560036,-74.00569065
9,Alive,Good,red,40.75511903,-74.00632439
10,Alive,Good,red,40.7812991,-73.97791284
11,Alive,Good,red,40.75960862,-74.00303802
9,Alive,Good,red,40.75948637,-74.00310029
6,Alive,Good,red,40.78126793,-73.97783897
7,Alive,Good,red,40.81138883,-73.95826675
9,Alive,Good,red,40.76156463,-74.00165608
8,Alive,Good,red,40.75991465,-74.00282453
9,Alive,Good,red,40.76003365,-74.00278252
9,Alive,Good,red,40.75997636,-74.0028238
10,Alive,Good,red,40.76171299,-74.00152837
10,Alive,Good,red,40.76176535,-74.0014833
9,Alive,Good,red,40.7598584,-74.00290878
9,Alive,Good,red,40.75974526,-74.00299028
11,Alive,Good,red,40.75962683,-74.00307561
10,Alive,Good,red,40.75946266,-74.00319388
2,Alive,Good,red,40.80515622,-73.94509302
9,Alive,Good,red,40.75968219,-74.00303572
8,Alive,Good,red,40.75548298,-74.00606365
10,Alive,Good,red,40.81130861,-73.95807581
9,Alive,Good,red,40.76181634,-74.00143941
10,Alive,Good,red,40.76182908,-74.00135739
3,Alive,Good,red,40.78044337,-73.94618545
11,Alive,Good,red,40.76186778,-74.00139513
8,Alive,Good,red,40.75966686,-74.0030005
10,Alive,Good,red,40.76166293,-74.00157147
9,Alive,Fair,red,40.76167248,-74.00148827
10,Alive,Good,red,40.76162105,-74.00153126
9,Alive,Good,red,40.75991955,-74.00286473
11,Alive,Good,red,40.76177858,-74.0013996
10,Alive,Good,red,40.76161286,-74.00161456
12,Alive,Good,red,40.78828134,-73.97422051
8,Alive,Good,red,40.76151503,-74.00169878
10,Alive,Good,red,40.76157009,-74.00157385
11,Alive,Good,red,40.76752769,-73.99623817
9,Alive,Good,red,40.7594044,-74.00323585
10,Alive,Good,red,40.76172437,-74.0014449
3,Alive,Good,red,40.78039008,-73.9861735
7,Alive,Good,red,40.75426419,-74.00696704
15,Alive,Good,red,40.78813953,-73.9738838
7,Alive,Good,red,40.75407923,-74.00706794
9,Alive,Good,red,40.74897187,-74.0078777
2,Alive,Good,red,40.76119223,-74.00192685
12,Alive,Good,red,40.76646203,-73.9970187
11,Alive,Good,red,40.76114549,-74.00196039
11,Alive,Good,red,40.7490544,-74.00791928
10,Alive,Good,red,40.76122552,-74.0018639
11,Alive,Good,red,40.76086458,-74.00212288
9,Alive,Good,red,40.77117212,-73.95782725
13,Alive,Good,red,40.76651667,-73.99697856
9,Alive,Good,red,40.76115806,-74.00191231
10,Alive,Good,red,40.76762942,-73.99616383
11,Alive,Good,red,40.76090025,-74.00209729
3,Alive,Good,red,40.78818742,-73.97399751
8,Alive,Good,red,40.76098217,-74.00203851
8,Alive,Good,red,40.76758,-73.99619995
11,Alive,Good,red,40.77120596,-73.95790743
10,Alive,Good,red,40.77948853,-73.94778064
18,Alive,Good,red,40.78809163,-73.97377008
4,Alive,Good,red,40.80892891,-73.9424154
18,Alive,Good,red,40.77955492,-73.94793865
8,Alive,Good,red,40.75751531,-74.00451744
9,Alive,Good,red,40.7610477,-74.00199149
10,Alive,Good,red,40.75789322,-74.00431919
9,Alive,Good,red,40.75864046,-74.00379866
8,Alive,Good,red,40.75881953,-74.00366958
9,Alive,Good,red,40.75757571,-74.00447463
9,Alive,Good,red,40.75857981,-74.00384238
8,Alive,Good,red,40.75876032,-74.00371226
9,Alive,Good,red,40.78666624,-73.97879097
2,Alive,Good,red,40.71413839,-73.9899601
9,Alive,Good,red,40.77123566,-73.95797782
8,Alive,Good,red,40.82231259,-73.9532317
8,Alive,Good,red,40.75739209,-74.00460479
10,Alive,Good,red,40.76101445,-74.00201534
10,Alive,Good,red,40.76094072,-74.00206825
10,Alive,Good,red,40.77088937,-73.99448794
9,Alive,Good,red,40.75784993,-74.00433437
8,Alive,Good,red,40.75733072,-74.00464829
18,Alive,Good,red,40.78176231,-73.97893992
7,Alive,Good,red,40.75410398,-74.00697942
11,Alive,Good,red,40.78161882,-73.97867053
11,Alive,Good,red,40.76107758,-74.00197005
7,Alive,Good,red,40.75887971,-74.00362621
12,Alive,Good,red,40.75846861,-74.00392253
23,Alive,Good,red,40.78141926,-73.97819761
10,Alive,Good,red,40.77128762,-73.95810093
22,Alive,Good,red,40.7813793,-73.9781029
4,Alive,Good,red,40.78891373,-73.97819362
22,Alive,Good,red,40.78149999,-73.97838893
12,Alive,Good,red,40.78158019,-73.97857898
8,Alive,Fair,red,40.75745056,-74.00456334
7,Alive,Good,red,40.74989565,-74.00834178
14,Alive,Good,red,40.7869783,-73.9538365
10,Alive,Good,red,40.75942653,-74.00314297
10,Alive,Good,red,40.76153117,-74.00160638
7,Alive,Good,red,40.78331482,-73.97647957
7,Alive,Good,red,40.7828307,-73.97533228
10,Alive,Good,red,40.82094271,-73.95441683
8,Alive,Good,red,40.8211405,-73.95426804
8,Alive,Good,red,40.75521002,-74.00619698
5,Alive,Good,red,40.82285627,-73.94001951
6,Alive,Good,red,40.82100801,-73.95436772
13,Alive,Good,red,40.78673096,-73.95324645
10,Alive,Good,red,40.82121009,-73.9542157
6,Alive,Good,red,40.78875319,-73.97170345
9,Alive,Good,red,40.75534675,-74.00609848
11,Alive,Good,red,40.78677868,-73.95336028
10,Alive,Good,red,40.8172979,-73.94623566
5,Alive,Good,red,40.82302228,-73.94041228
2,Alive,Good,red,40.8183674,-73.95487805
9,Alive,Good,red,40.74985136,-74.00833118
12,Alive,Good,red,40.78659151,-73.95291379
10,Alive,Good,red,40.81817783,-73.94518053
12,Alive,Good,red,40.81733588,-73.94632526
13,Alive,Good,red,40.78092746,-73.97900032
11,Alive,Good,red,40.75980159,-74.0029497
12,Alive,Good,red,40.81736316,-73.94638962
15,Alive,Good,red,40.78088221,-73.97889295
5,Alive,Good,red,40.8232043,-73.94084294
10,Alive,Good,red,40.74901186,-74.00789784
10,Alive,Good,red,40.74948731,-74.00816827
10,Alive,Good,red,40.74968699,-74.00827367
18,Alive,Good,red,40.82600609,-73.93756673
8,Alive,Good,red,40.74964788,-74.00825364
19,Alive,Fair,red,40.82595103,-73.9374367
8,Alive,Good,red,40.7496092,-74.00823307
10,Alive,Good,red,40.74953337,-74.00819276
9,Alive,Good,red,40.74981145,-74.00831832
28,Alive,Good,red,40.81521652,-73.95320147
8,Alive,Good,red,40.82574588,-73.93695225
5,Alive,Good,red,40.82540226,-73.94263624
4,Alive,Good,red,40.82531922,-73.94269691
12,Alive,Fair,red,40.82569296,-73.93682728
20,Alive,Good,red,40.82590439,-73.93732655
2,Alive,Poor,red,40.82453638,-73.94326887
7,Alive,Good,red,40.79188718,-73.95157068
5,Alive,Good,red,40.79183349,-73.95144302
4,Alive,Good,red,40.82474373,-73.94311738
3,Alive,Good,red,40.81900031,-73.95273204
4,Alive,Good,red,40.79194845,-73.95171635
14,Alive,Fair,red,40.82579894,-73.93707755
4,Alive,Good,red,40.80534714,-73.94781605
8,Alive,Good,red,40.79936952,-73.93495109
9,Alive,Good,red,40.82427331,-73.94816791
3,Alive,Good,red,40.82144534,-73.94665444
17,Alive,Good,red,40.82559192,-73.93658869
2,Alive,Good,red,40.81207255,-73.95530503
9,Alive,Good,red,40.82564003,-73.9367023
4,Alive,Good,red,40.80538892,-73.94791526
11,Alive,Good,red,40.81148888,-73.95479797
19,Alive,Good,red,40.81713789,-73.94391682
23,Alive,Good,red,40.81702138,-73.94363998
4,Alive,Good,red,40.82327877,-73.94101912
8,Alive,Good,red,40.74957306,-74.00821386
7,Alive,Good,red,40.82695594,-73.94443819
7,Alive,Fair,red,40.81181003,-73.95507697
4,Alive,Good,red,40.82704572,-73.94437194
7,Alive,Fair,red,40.81130402,-73.95463737
12,Alive,Good,red,40.81690382,-73.9433606
3,Alive,Good,red,40.80528595,-73.94767072
29,Alive,Good,red,40.82490529,-73.94076249
8,Alive,Good,red,40.8112133,-73.95455857
16,Alive,Good,red,40.81695489,-73.94348196
2,Alive,Fair,red,40.81867701,-73.93787989
2,Alive,Good,red,40.82309155,-73.94185682
14,Alive,Good,red,40.81682987,-73.94318489
11,Alive,Good,red,40.81943301,-73.93966715
10,Alive,Good,red,40.81902337,-73.9386987
11,Alive,Good,red,40.7769322,-73.94729609
